transaction_id,employee_id,employee_name,department,role,category,vendor,amount,payment_method,location,hour,is_weekend,is_night,is_fraud,fraud_type,emp_hist_mean,emp_hist_std,amount_deviation_score
TX-11129,EMP-1045,Employee 1045,Executive,Associate,Consulting,Shadow Advisory Group,144.11,Corporate Credit Card,Domestic,10,0,0,0,None,144.85,35.34,-0.02
TX-11270,EMP-1087,Employee 1087,HR,Associate,Equipment,Best Buy,78.68,Reimbursement Request,Domestic,15,0,0,0,None,87.63,17.37,-0.52
TX-11130,EMP-1016,Employee 1016,Operations,Associate,Equipment,Best Buy,161.41,Reimbursement Request,International (Low Risk),22,0,1,0,None,194.18,43.78,-0.75
TX-10021,EMP-1058,Employee 1058,Executive,Contractor,Travel,Marriott Hotels,161.65,Invoice/Wire,Domestic,12,0,0,0,None,393.42,44.2,-5.24
TX-10899,EMP-1021,Employee 1021,Marketing,Associate,Consulting,Shadow Advisory Group,137.78,Invoice/Wire,Domestic,13,0,0,0,None,140.89,47.05,-0.07
TX-10967,EMP-1019,Employee 1019,Finance,Manager,Office Supplies,Target,476.93,Corporate Credit Card,Domestic,13,0,0,0,None,793.44,127.22,-2.49
TX-11491,EMP-1031,Employee 1031,Marketing,Manager,Office Supplies,Staples,873.95,Invoice/Wire,International (Low Risk),13,0,0,0,None,764.85,130.81,0.83
TX-3280,EMP-1027,Employee 1027,Sales,Associate,Entertainment,Private Dining Services,6713.16,Corporate Credit Card,Domestic,23,1,1,1,Unauthorised Spend Limit Exceeded,66.63,27.57,241.08
TX-11102,EMP-1002,Employee 1002,Finance,Associate,Meals,Local Diner,140.85,Invoice/Wire,Domestic,12,0,0,0,None,156.21,10.82,-1.42
TX-11194,EMP-1078,Employee 1078,Executive,Associate,Consulting,Delta Consulting,277.58,Invoice/Wire,International (Low Risk),13,0,0,0,None,183.5,23.52,4.0
TX-11515,EMP-1034,Employee 1034,HR,Associate,Consulting,Shadow Advisory Group,234.55,Corporate Credit Card,Domestic,10,0,0,0,None,186.02,20.89,2.32
TX-3293,EMP-1019,Employee 1019,Finance,Manager,Consulting,Shadow Advisory Group,41884.57,Invoice/Wire,International (High Risk),3,1,1,1,High-Risk Tax Haven Offshore Wire,793.44,127.22,322.99
TX-3287,EMP-1079,Employee 1079,HR,Associate,Software Licenses,GitHub,6048.69,Corporate Credit Card,Domestic,23,1,1,1,Unauthorised Spend Limit Exceeded,115.77,36.88,160.87
TX-10786,EMP-1028,Employee 1028,Marketing,Executive,Office Supplies,Staples,1156.85,Invoice/Wire,Domestic,15,0,0,0,None,2272.82,294.31,-3.79
TX-10352,EMP-1077,Employee 1077,Operations,Associate,Meals,Steakhouse,84.99,Corporate Credit Card,International (Low Risk),13,1,0,0,None,169.74,36.0,-2.35
TX-11346,EMP-1081,Employee 1081,Engineering,Contractor,Meals,UberEats,163.51,Invoice/Wire,International (Low Risk),8,0,0,0,None,212.56,31.94,-1.54
TX-10706,EMP-1094,Employee 1094,Sales,Associate,Office Supplies,OfficeMax,183.35,Corporate Credit Card,International (High Risk),16,0,0,0,None,196.93,17.01,-0.8
TX-10635,EMP-1051,Employee 1051,Sales,Manager,Consulting,Delta Consulting,544.33,Invoice/Wire,International (Low Risk),13,0,0,0,None,570.72,119.58,-0.22
TX-10558,EMP-1063,Employee 1063,Executive,Manager,Equipment,Best Buy,238.32,Corporate Credit Card,Domestic,22,0,1,0,None,786.51,89.31,-6.14
TX-10162,EMP-1096,Employee 1096,Executive,Associate,Office Supplies,Amazon Business,121.09,Reimbursement Request,Domestic,14,0,0,0,None,109.78,34.63,0.33
TX-11471,EMP-1009,Employee 1009,Engineering,Contractor,Travel,Hertz,228.47,Reimbursement Request,Domestic,15,0,0,0,None,391.41,70.42,-2.31
TX-10031,EMP-1052,Employee 1052,Operations,Associate,Equipment,CDW Corporation,120.46,Reimbursement Request,International (Low Risk),17,0,0,0,None,172.58,32.21,-1.62
TX-11274,EMP-1060,Employee 1060,Sales,Manager,Travel,Marriott Hotels,395.18,Reimbursement Request,Domestic,22,0,1,0,None,309.04,99.39,0.87
TX-10264,EMP-1022,Employee 1022,Engineering,Manager,Travel,Delta Airlines,590.66,Invoice/Wire,Domestic,15,0,0,0,None,731.55,112.33,-1.25
TX-10577,EMP-1003,Employee 1003,Engineering,Associate,Consulting,Accenture,184.37,Invoice/Wire,Domestic,11,0,0,0,None,190.78,10.03,-0.64
TX-11422,EMP-1038,Employee 1038,Executive,Manager,Office Supplies,Staples,831.29,Invoice/Wire,Domestic,15,0,0,0,None,579.05,90.38,2.79
TX-10825,EMP-1065,Employee 1065,Sales,Associate,Meals,UberEats,102.89,Reimbursement Request,International (Low Risk),15,0,0,0,None,123.88,17.81,-1.18
TX-10561,EMP-1061,Employee 1061,HR,Associate,Software Licenses,Salesforce,162.65,Reimbursement Request,Domestic,15,0,0,0,None,161.63,38.84,0.03
TX-10949,EMP-1098,Employee 1098,Marketing,Associate,Consulting,Delta Consulting,296.53,Corporate Credit Card,International (Low Risk),17,0,0,0,None,178.47,36.35,3.25
TX-10099,EMP-1030,Employee 1030,Marketing,Manager,Office Supplies,Staples,605.07,Corporate Credit Card,Domestic,14,0,0,0,None,771.43,109.89,-1.51
TX-10434,EMP-1082,Employee 1082,Operations,Associate,Software Licenses,Zoom,38.05,Invoice/Wire,Domestic,11,1,0,0,None,69.06,30.89,-1.0
TX-10238,EMP-1065,Employee 1065,Sales,Associate,Meals,Starbucks,83.35,Reimbursement Request,Domestic,14,0,0,0,None,123.88,17.81,-2.28
TX-11152,EMP-1081,Employee 1081,Engineering,Contractor,Meals,Steakhouse,103.19,Invoice/Wire,Domestic,15,0,0,0,None,212.56,31.94,-3.42
TX-10669,EMP-1092,Employee 1092,Operations,Executive,Equipment,Dell Technologies,1630.46,Corporate Credit Card,Domestic,9,0,0,0,None,2132.07,247.59,-2.03
TX-10237,EMP-1008,Employee 1008,Marketing,Contractor,Entertainment,City Arena,376.96,Reimbursement Request,International (Low Risk),14,0,0,0,None,320.08,52.52,1.08
TX-11014,EMP-1056,Employee 1056,Executive,Associate,Entertainment,Private Dining Services,122.15,Invoice/Wire,International (Low Risk),13,1,0,0,None,146.3,13.37,-1.81
TX-10930,EMP-1035,Employee 1035,Marketing,Associate,Consulting,Accenture,116.66,Invoice/Wire,Domestic,17,0,0,0,None,172.7,44.43,-1.26
TX-10772,EMP-1076,Employee 1076,Marketing,Associate,Meals,Steakhouse,103.83,Invoice/Wire,International (Low Risk),10,0,0,0,None,141.73,13.26,-2.86
TX-10227,EMP-1081,Employee 1081,Engineering,Contractor,Office Supplies,Staples,135.69,Reimbursement Request,Domestic,10,0,0,0,None,212.56,31.94,-2.41
TX-3262,EMP-1098,Employee 1098,Marketing,Associate,Meals,UberEats,239.0,Reimbursement Request,Domestic,19,0,0,0,None,178.47,36.35,1.67
TX-11450,EMP-1032,Employee 1032,Sales,Manager,Consulting,McKinsey & Co,321.42,Corporate Credit Card,Domestic,17,0,0,0,None,528.27,71.84,-2.88
TX-10101,EMP-1065,Employee 1065,Sales,Associate,Travel,Hertz,65.86,Reimbursement Request,Domestic,14,0,0,0,None,123.88,17.81,-3.26
TX-10247,EMP-1090,Employee 1090,Executive,Associate,Consulting,Shadow Advisory Group,134.7,Invoice/Wire,Domestic,9,0,0,0,None,149.03,21.2,-0.68
TX-3235,EMP-1066,Employee 1066,Finance,Associate,Consulting,Apex Legal,9940.59,Invoice/Wire,Domestic,14,0,0,1,Invoice Splitting,135.8,40.74,240.67
TX-3257,EMP-1023,Employee 1023,Engineering,Manager,Meals,Steakhouse,173.42,Reimbursement Request,Domestic,21,0,0,1,Duplicate Claim,485.41,116.88,-2.67
TX-10968,EMP-1086,Employee 1086,Engineering,Associate,Consulting,Delta Consulting,189.65,Invoice/Wire,Domestic,9,0,0,0,None,169.28,20.83,0.98
TX-10880,EMP-1083,Employee 1083,Finance,Associate,Office Supplies,Staples,260.25,Reimbursement Request,Domestic,12,0,0,0,None,194.79,28.29,2.31
TX-10197,EMP-1033,Employee 1033,HR,Contractor,Software Licenses,GitHub,493.94,Invoice/Wire,Domestic,15,0,0,0,None,284.84,70.37,2.97
TX-10387,EMP-1022,Employee 1022,Engineering,Manager,Consulting,Delta Consulting,640.94,Corporate Credit Card,Domestic,16,0,0,0,None,731.55,112.33,-0.81
TX-10185,EMP-1037,Employee 1037,Sales,Manager,Consulting,Accenture,310.37,Invoice/Wire,Domestic,14,0,0,0,None,468.81,144.29,-1.1
TX-10305,EMP-1069,Employee 1069,Sales,Associate,Equipment,Best Buy,103.52,Corporate Credit Card,Domestic,22,0,1,0,None,135.84,49.21,-0.66
TX-10854,EMP-1060,Employee 1060,Sales,Manager,Meals,Catering Co,180.96,Invoice/Wire,International (Low Risk),15,0,0,0,None,309.04,99.39,-1.29
TX-10809,EMP-1037,Employee 1037,Sales,Manager,Meals,Steakhouse,854.19,Corporate Credit Card,Domestic,11,0,0,0,None,468.81,144.29,2.67
TX-10386,EMP-1048,Employee 1048,Marketing,Manager,Travel,Hertz,627.57,Corporate Credit Card,Domestic,11,0,0,0,None,655.57,130.95,-0.21
TX-10660,EMP-1000,Employee 1000,Operations,Associate,Office Supplies,OfficeMax,82.75,Invoice/Wire,Domestic,9,0,0,0,None,77.52,41.19,0.13
TX-11068,EMP-1092,Employee 1092,Operations,Executive,Entertainment,Private Dining Services,3037.92,Invoice/Wire,International (Low Risk),9,0,0,0,None,2132.07,247.59,3.66
TX-10778,EMP-1053,Employee 1053,HR,Associate,Consulting,Accenture,128.5,Reimbursement Request,Domestic,16,0,0,0,None,199.44,48.62,-1.46
TX-11473,EMP-1026,Employee 1026,Finance,Associate,Travel,Marriott Hotels,104.53,Reimbursement Request,Domestic,12,1,0,0,None,165.65,29.75,-2.05
TX-11481,EMP-1080,Employee 1080,Marketing,Associate,Software Licenses,GitHub,78.83,Reimbursement Request,Domestic,9,0,0,0,None,131.4,21.46,-2.45
TX-11478,EMP-1022,Employee 1022,Engineering,Manager,Travel,Uber,495.77,Reimbursement Request,Domestic,16,0,0,0,None,731.55,112.33,-2.1
TX-3296,EMP-1038,Employee 1038,Executive,Manager,Consulting,Shadow Advisory Group,15521.95,Invoice/Wire,International (High Risk),3,1,1,1,High-Risk Tax Haven Offshore Wire,579.05,90.38,165.33
TX-11552,EMP-1083,Employee 1083,Finance,Associate,Travel,Uber,78.31,Corporate Credit Card,International (Low Risk),23,1,1,0,None,194.79,28.29,-4.12
TX-11099,EMP-1042,Employee 1042,Finance,Associate,Travel,Marriott Hotels,117.2,Corporate Credit Card,International (Low Risk),12,0,0,0,None,145.15,37.23,-0.75
TX-11261,EMP-1089,Employee 1089,Engineering,Contractor,Travel,Uber,428.55,Corporate Credit Card,Domestic,9,0,0,0,None,260.59,41.99,4.0
TX-11514,EMP-1059,Employee 1059,Executive,Associate,Travel,Airbnb,53.65,Corporate Credit Card,Domestic,11,0,0,0,None,153.78,36.08,-2.78
TX-10562,EMP-1053,Employee 1053,HR,Associate,Consulting,Apex Legal,222.06,Invoice/Wire,Domestic,12,1,0,0,None,199.44,48.62,0.47
TX-11358,EMP-1023,Employee 1023,Engineering,Manager,Equipment,CDW Corporation,242.48,Corporate Credit Card,Domestic,12,0,0,0,None,485.41,116.88,-2.08
TX-10252,EMP-1000,Employee 1000,Operations,Associate,Equipment,Dell Technologies,44.74,Reimbursement Request,Domestic,15,0,0,0,None,77.52,41.19,-0.8
TX-10551,EMP-1018,Employee 1018,HR,Associate,Travel,Delta Airlines,126.69,Invoice/Wire,Domestic,10,0,0,0,None,91.4,21.85,1.62
TX-11223,EMP-1073,Employee 1073,Operations,Contractor,Office Supplies,Target,302.52,Corporate Credit Card,Domestic,17,0,0,0,None,185.02,55.92,2.1
TX-10283,EMP-1073,Employee 1073,Operations,Contractor,Entertainment,TopGolf,249.86,Invoice/Wire,Domestic,14,1,0,0,None,185.02,55.92,1.16
TX-10977,EMP-1011,Employee 1011,HR,Manager,Meals,Catering Co,350.9,Invoice/Wire,International (Low Risk),23,0,1,0,None,547.59,53.44,-3.68
TX-11541,EMP-1059,Employee 1059,Executive,Associate,Consulting,Apex Legal,264.08,Corporate Credit Card,Domestic,23,0,1,0,None,153.78,36.08,3.06
TX-11241,EMP-1033,Employee 1033,HR,Contractor,Consulting,Accenture,210.81,Corporate Credit Card,International (Low Risk),15,1,0,0,None,284.84,70.37,-1.05
TX-10954,EMP-1009,Employee 1009,Engineering,Contractor,Consulting,Apex Legal,502.08,Invoice/Wire,Domestic,15,0,0,0,None,391.41,70.42,1.57
TX-10307,EMP-1034,Employee 1034,HR,Associate,Meals,Catering Co,269.57,Reimbursement Request,Domestic,11,1,0,0,None,186.02,20.89,4.0
TX-11190,EMP-1040,Employee 1040,Engineering,Associate,Software Licenses,Zoom,125.61,Corporate Credit Card,International (Low Risk),12,0,0,0,None,72.21,49.91,1.07
TX-10751,EMP-1027,Employee 1027,Sales,Associate,Equipment,Best Buy,95.33,Corporate Credit Card,Domestic,9,0,0,0,None,66.63,27.57,1.04
TX-10921,EMP-1094,Employee 1094,Sales,Associate,Software Licenses,Adobe,150.11,Reimbursement Request,Domestic,23,1,1,0,None,196.93,17.01,-2.75
TX-10443,EMP-1079,Employee 1079,HR,Associate,Entertainment,Vegas VIP Clubs,162.23,Corporate Credit Card,Domestic,8,0,0,0,None,115.77,36.88,1.26
TX-10059,EMP-1003,Employee 1003,Engineering,Associate,Software Licenses,GitHub,230.91,Corporate Credit Card,Domestic,12,0,0,0,None,190.78,10.03,4.0
TX-10861,EMP-1005,Employee 1005,HR,Executive,Entertainment,Vegas VIP Clubs,1652.95,Reimbursement Request,Domestic,10,0,0,0,None,2049.55,319.96,-1.24
TX-11243,EMP-1086,Employee 1086,Engineering,Associate,Office Supplies,Staples,138.6,Corporate Credit Card,Domestic,8,0,0,0,None,169.28,20.83,-1.47
TX-11107,EMP-1004,Employee 1004,HR,Manager,Software Licenses,AWS,449.94,Corporate Credit Card,International (Low Risk),8,0,0,0,None,452.12,102.48,-0.02
TX-10454,EMP-1011,Employee 1011,HR,Manager,Meals,Local Diner,478.36,Corporate Credit Card,Domestic,9,0,0,0,None,547.59,53.44,-1.3
TX-10655,EMP-1074,Employee 1074,Engineering,Associate,Consulting,McKinsey & Co,222.33,Corporate Credit Card,Domestic,9,1,0,0,None,177.3,15.46,2.91
TX-10544,EMP-1036,Employee 1036,Operations,Manager,Meals,Catering Co,857.38,Reimbursement Request,Domestic,8,0,0,0,None,567.04,98.48,2.95
TX-10672,EMP-1092,Employee 1092,Operations,Executive,Software Licenses,Salesforce,3122.45,Reimbursement Request,International (Low Risk),13,0,0,0,None,2132.07,247.59,4.0
TX-10200,EMP-1067,Employee 1067,Sales,Contractor,Travel,Uber,200.19,Corporate Credit Card,Domestic,14,0,0,0,None,267.49,43.98,-1.53
TX-11143,EMP-1073,Employee 1073,Operations,Contractor,Equipment,Apple Store,408.69,Invoice/Wire,Domestic,23,0,1,0,None,185.02,55.92,4.0
TX-10891,EMP-1059,Employee 1059,Executive,Associate,Equipment,CDW Corporation,168.05,Reimbursement Request,Domestic,17,0,0,0,None,153.78,36.08,0.4
TX-11532,EMP-1014,Employee 1014,Operations,Associate,Travel,Marriott Hotels,88.68,Reimbursement Request,International (Low Risk),11,0,0,0,None,117.46,25.81,-1.12
TX-11282,EMP-1040,Employee 1040,Engineering,Associate,Software Licenses,GitHub,58.64,Corporate Credit Card,Domestic,10,1,0,0,None,72.21,49.91,-0.27
TX-10905,EMP-1038,Employee 1038,Executive,Manager,Equipment,Apple Store,394.68,Reimbursement Request,Domestic,15,1,0,0,None,579.05,90.38,-2.04
TX-10831,EMP-1049,Employee 1049,HR,Associate,Travel,Marriott Hotels,66.67,Invoice/Wire,Domestic,16,0,0,0,None,76.15,37.64,-0.25
TX-11401,EMP-1037,Employee 1037,Sales,Manager,Software Licenses,Salesforce,397.36,Reimbursement Request,International (Low Risk),22,0,1,0,None,468.81,144.29,-0.5
TX-10554,EMP-1055,Employee 1055,Marketing,Associate,Office Supplies,Target,126.6,Corporate Credit Card,Domestic,9,0,0,0,None,177.0,44.25,-1.14
TX-11597,EMP-1025,Employee 1025,Sales,Associate,Consulting,Shadow Advisory Group,189.59,Corporate Credit Card,International (High Risk),16,0,0,0,None,195.76,43.96,-0.14
TX-10653,EMP-1099,Employee 1099,HR,Associate,Office Supplies,Staples,207.37,Corporate Credit Card,Domestic,10,0,0,0,None,191.58,47.77,0.33
TX-10845,EMP-1076,Employee 1076,Marketing,Associate,Meals,Local Diner,96.22,Reimbursement Request,Domestic,13,0,0,0,None,141.73,13.26,-3.43
TX-10915,EMP-1002,Employee 1002,Finance,Associate,Office Supplies,Staples,152.48,Reimbursement Request,Domestic,14,0,0,0,None,156.21,10.82,-0.34
TX-11141,EMP-1059,Employee 1059,Executive,Associate,Meals,UberEats,298.1,Reimbursement Request,Domestic,9,0,0,0,None,153.78,36.08,4.0
TX-11578,EMP-1069,Employee 1069,Sales,Associate,Entertainment,TopGolf,77.88,Reimbursement Request,Domestic,9,0,0,0,None,135.84,49.21,-1.18
TX-10720,EMP-1066,Employee 1066,Finance,Associate,Equipment,Best Buy,178.39,Corporate Credit Card,Domestic,8,0,0,0,None,135.8,40.74,1.05
TX-11447,EMP-1010,Employee 1010,Sales,Executive,Consulting,Delta Consulting,2186.36,Corporate Credit Card,Domestic,16,0,0,0,None,1461.79,272.31,2.66
TX-10403,EMP-1030,Employee 1030,Marketing,Manager,Consulting,McKinsey & Co,633.93,Corporate Credit Card,Domestic,11,0,0,0,None,771.43,109.89,-1.25
TX-11530,EMP-1065,Employee 1065,Sales,Associate,Entertainment,Private Dining Services,175.68,Corporate Credit Card,Domestic,14,0,0,0,None,123.88,17.81,2.91
TX-10422,EMP-1005,Employee 1005,HR,Executive,Entertainment,Private Dining Services,1126.09,Reimbursement Request,Domestic,10,0,0,0,None,2049.55,319.96,-2.89
TX-10221,EMP-1095,Employee 1095,Engineering,Associate,Consulting,Apex Legal,107.61,Invoice/Wire,Domestic,10,0,0,0,None,171.04,23.85,-2.66
TX-10578,EMP-1084,Employee 1084,Executive,Manager,Office Supplies,Amazon Business,388.13,Reimbursement Request,Domestic,9,1,0,0,None,565.68,104.06,-1.71
TX-3230,EMP-1064,Employee 1064,Executive,Contractor,Consulting,Apex Legal,9914.67,Invoice/Wire,Domestic,14,0,0,1,Invoice Splitting,258.6,47.5,203.29
TX-11134,EMP-1014,Employee 1014,Operations,Associate,Office Supplies,Amazon Business,96.9,Reimbursement Request,International (Low Risk),8,0,0,0,None,117.46,25.81,-0.8
TX-11153,EMP-1078,Employee 1078,Executive,Associate,Entertainment,TopGolf,166.48,Reimbursement Request,International (High Risk),11,0,0,0,None,183.5,23.52,-0.72
TX-10569,EMP-1011,Employee 1011,HR,Manager,Consulting,Accenture,703.34,Reimbursement Request,International (High Risk),13,0,0,0,None,547.59,53.44,2.91
TX-10067,EMP-1048,Employee 1048,Marketing,Manager,Meals,UberEats,718.78,Invoice/Wire,Domestic,17,0,0,0,None,655.57,130.95,0.48
TX-10257,EMP-1086,Employee 1086,Engineering,Associate,Office Supplies,Amazon Business,252.61,Corporate Credit Card,Domestic,14,1,0,0,None,169.28,20.83,4.0
TX-11203,EMP-1066,Employee 1066,Finance,Associate,Consulting,Apex Legal,168.71,Corporate Credit Card,Domestic,11,1,0,0,None,135.8,40.74,0.81
TX-11595,EMP-1033,Employee 1033,HR,Contractor,Consulting,Shadow Advisory Group,254.1,Invoice/Wire,Domestic,16,0,0,0,None,284.84,70.37,-0.44
TX-10196,EMP-1012,Employee 1012,Executive,Associate,Travel,Uber,89.0,Invoice/Wire,Domestic,13,0,0,0,None,77.34,40.21,0.29
TX-3226,EMP-1040,Employee 1040,Engineering,Associate,Consulting,Accenture,9730.21,Invoice/Wire,Domestic,14,0,0,1,Invoice Splitting,72.21,49.91,193.51
TX-10462,EMP-1086,Employee 1086,Engineering,Associate,Travel,Hertz,179.84,Reimbursement Request,Domestic,11,1,0,0,None,169.28,20.83,0.51
TX-10768,EMP-1007,Employee 1007,Executive,Manager,Equipment,CDW Corporation,266.68,Reimbursement Request,International (Low Risk),11,0,0,0,None,557.12,109.24,-2.66
TX-11044,EMP-1084,Employee 1084,Executive,Manager,Travel,Hertz,593.6,Invoice/Wire,Domestic,22,1,1,0,None,565.68,104.06,0.27
TX-11428,EMP-1054,Employee 1054,Finance,Contractor,Meals,Steakhouse,461.51,Corporate Credit Card,Domestic,14,0,0,0,None,308.28,46.95,3.26
TX-11070,EMP-1048,Employee 1048,Marketing,Manager,Travel,Hertz,533.04,Invoice/Wire,Domestic,15,0,0,0,None,655.57,130.95,-0.94
TX-10218,EMP-1098,Employee 1098,Marketing,Associate,Consulting,Apex Legal,215.25,Reimbursement Request,Domestic,13,0,0,0,None,178.47,36.35,1.01
TX-11529,EMP-1019,Employee 1019,Finance,Manager,Consulting,Shadow Advisory Group,832.54,Reimbursement Request,International (High Risk),16,0,0,0,None,793.44,127.22,0.31
TX-3302,EMP-1048,Employee 1048,Marketing,Manager,Consulting,Shadow Advisory Group,19463.7,Invoice/Wire,International (High Risk),3,1,1,1,High-Risk Tax Haven Offshore Wire,655.57,130.95,143.63
TX-10642,EMP-1061,Employee 1061,HR,Associate,Travel,Delta Airlines,171.13,Invoice/Wire,Domestic,15,0,0,0,None,161.63,38.84,0.24
TX-10158,EMP-1009,Employee 1009,Engineering,Contractor,Consulting,Delta Consulting,503.77,Invoice/Wire,Domestic,13,0,0,0,None,391.41,70.42,1.6
TX-10499,EMP-1033,Employee 1033,HR,Contractor,Meals,Steakhouse,264.3,Corporate Credit Card,Domestic,11,0,0,0,None,284.84,70.37,-0.29
TX-10587,EMP-1064,Employee 1064,Executive,Contractor,Entertainment,City Arena,231.92,Invoice/Wire,Domestic,17,0,0,0,None,258.6,47.5,-0.56
TX-3284,EMP-1059,Employee 1059,Executive,Associate,Consulting,McKinsey & Co,4279.5,Corporate Credit Card,Domestic,23,1,1,1,Unauthorised Spend Limit Exceeded,153.78,36.08,114.35
TX-11163,EMP-1069,Employee 1069,Sales,Associate,Equipment,CDW Corporation,159.31,Corporate Credit Card,Domestic,13,0,0,0,None,135.84,49.21,0.48
TX-10063,EMP-1094,Employee 1094,Sales,Associate,Equipment,CDW Corporation,152.25,Corporate Credit Card,Domestic,13,0,0,0,None,196.93,17.01,-2.63
TX-10600,EMP-1057,Employee 1057,HR,Contractor,Equipment,Dell Technologies,228.86,Corporate Credit Card,Domestic,16,0,0,0,None,301.61,30.46,-2.39
TX-10881,EMP-1070,Employee 1070,HR,Associate,Travel,Marriott Hotels,210.43,Invoice/Wire,Domestic,12,0,0,0,None,107.76,44.05,2.33
TX-11509,EMP-1099,Employee 1099,HR,Associate,Equipment,Best Buy,245.07,Invoice/Wire,Domestic,14,1,0,0,None,191.58,47.77,1.12
TX-11172,EMP-1038,Employee 1038,Executive,Manager,Entertainment,City Arena,490.34,Corporate Credit Card,International (Low Risk),8,1,0,0,None,579.05,90.38,-0.98
